CounterID_ASTA,daylight_hours,is_lighty,humidity,temperature,true,pred,StartTime,Lat,Lon,ASTA_Counters.NationalParkCode
912,11.216388888888886,1,0.77,-0.23,3,3.1679055146834663,2019-10-02 16:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.210833333333332,1,0.48,4.36,11,5.667297966064418,2019-10-02 17:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.205277777777773,0,0.55,3.66,10,2.0407408606207924,2019-10-02 18:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.2,0,0.78,6.4,0,2.216441993479709,2019-10-02 19:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.194444444444445,0,0.83,5.53,1,1.9954783908972358,2019-10-02 20:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.189166666666667,0,0.83,5.63,0,2.0406174357153444,2019-10-02 21:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.183611111111107,0,0.82,4.69,0,1.3560636066053497,2019-10-02 22:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.178333333333333,0,0.88,3.82,0,1.2398578782143246,2019-10-02 23:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.172777777777775,0,0.87,2.85,0,1.3462162646080977,2019-10-03 00:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.1675,0,0.87,2.85,0,1.165126444307691,2019-10-03 01:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.161944444444444,0,0.93,1.7,0,0.6105937080633025,2019-10-03 02:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.156944444444445,0,0.94,2.56,0,1.187391757979936,2019-10-03 03:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.151388888888887,0,0.87,3.57,0,1.1628664080713802,2019-10-03 04:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.146111111111107,0,0.81,3.64,0,1.4564664366508195,2019-10-03 05:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.140555555555556,0,0.87,3.64,0,1.1628664080713802,2019-10-03 06:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.135277777777775,1,0.88,3.5,1,4.01527334679138,2019-10-03 07:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.129722222222226,1,0.88,3.44,0,4.01527334679138,2019-10-03 08:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.124444444444444,1,0.83,3.46,0,4.272595845937985,2019-10-03 09:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.118888888888893,1,0.9,3.41,1,4.01527334679138,2019-10-03 10:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.113333333333333,1,0.84,4.33,2,4.3538597455449635,2019-10-03 11:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.108055555555556,1,0.59,3.3,20,5.186147725327329,2019-10-03 12:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.1025,1,0.56,4.1,6,5.467190863530868,2019-10-03 13:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.097222222222221,1,0.88,4.92,0,4.218581250781657,2019-10-03 14:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.091666666666667,1,0.51,5.26,13,5.803314558025023,2019-10-03 15:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.086388888888886,1,0.84,4.36,0,4.3538597455449635,2019-10-03 16:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.080833333333333,1,0.95,3.34,1,4.284520761968743,2019-10-03 17:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.075555555555557,0,0.53,3.82,5,1.7721989353826397,2019-10-03 18:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.07,0,0.73,-1.04,3,0.7989137788927032,2019-10-03 19:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.064722222222226,0,0.98,2.43,0,1.266408141677418,2019-10-03 20:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,11.059166666666664,0,0.96,2.51,0,1.2421706592912616,2019-10-03 21:00:00,60.32692454295634,24.495358359272675,Nuuksio
